,R0_v_mean,R0_y_mean,w_v_mean,w_y_mean,cv_mean,cy_mean,tv_0_mean,ty_0_mean,det_prob_v_mean,det_prob_y_mean,confirmed_dispersion_v_mean,confirmed_dispersion_y_mean,S_rate_ini_mean,Rcv_rate_ini_mean,Rcy_rate_ini_mean,Rv_rate_ini_mean,Ry_rate_ini_mean,R_rate_ini_mean,R0_v_std,R0_y_std,w_v_std,w_y_std,cv_std,cy_std,tv_0_std,ty_0_std,det_prob_v_std,det_prob_y_std,confirmed_dispersion_v_std,confirmed_dispersion_y_std,S_rate_ini_std,Rcv_rate_ini_std,Rcy_rate_ini_std,Rv_rate_ini_std,Ry_rate_ini_std,R_rate_ini_std,R0_v_neff,R0_y_neff,w_v_neff,w_y_neff,cv_neff,cy_neff,tv_0_neff,ty_0_neff,det_prob_v_neff,det_prob_y_neff,confirmed_dispersion_v_neff,confirmed_dispersion_y_neff,S_rate_ini_neff,Rcv_rate_ini_neff,Rcy_rate_ini_neff,Rv_rate_ini_neff,Ry_rate_ini_neff,R_rate_ini_neff,R0_v_rhat,R0_y_rhat,w_v_rhat,w_y_rhat,cv_rhat,cy_rhat,tv_0_rhat,ty_0_rhat,det_prob_v_rhat,det_prob_y_rhat,confirmed_dispersion_v_rhat,confirmed_dispersion_y_rhat,S_rate_ini_rhat,Rcv_rate_ini_rhat,Rcy_rate_ini_rhat,Rv_rate_ini_rhat,Ry_rate_ini_rhat,R_rate_ini_rhat,bv_log_likelihood_mean,bv_log_likelihood_std,by_log_likelihood_mean,by_log_likelihood_std,runtime,bv_rmse,by_rmse,bv_mape,by_mape,bv_mae,by_mae,bv_corr,by_corr,bv_r2,by_r2,file_num,log_likelihood_sum,log_likelihood_std,neff_mean,rhat_mean
4669,1.851,1.153,0.55,0.838,0.368,0.381,13.309,16.96,0.807,0.884,1.074,1.059,0.29,0.097,0.015,0.259,0.197,0.607,0.019,0.015,0.02,0.019,0.019,0.019,0.192,0.163,0.02,0.018,0.091,0.088,0.016,0.003,0.005,0.017,0.017,0.018,1731.0,2058.0,1532.0,1645.0,1449.0,1299.0,1656.0,1299.0,1760.0,1622.0,1629.0,1263.0,1522.0,605.0,1216.0,1742.0,1604.0,1323.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-597.068470297917,5.667398541637664,-781.0449496430923,8.034004283004096,0.0614985980590184,393.6430423254574,307.10650469952304,588705833643205.9,0.8046711206325396,100.21895424836602,94.48366013071896,0.2025843029090962,0.7184603724610282,-278.01642460958647,-5.120307718201872,4670,-1378.1134199410094,13.701402824641761,1497.5,1.001111111111111
4670,1.875,1.249,0.245,0.223,0.462,0.516,16.037,16.656,0.215,0.371,0.576,0.902,0.482,0.097,0.012,0.317,0.107,0.353,0.018,0.001,0.016,0.012,0.02,0.02,0.162,0.184,0.017,0.015,0.069,0.095,0.016,0.003,0.001,0.016,0.007,0.017,1106.0,657.0,1091.0,1096.0,1401.0,1504.0,1080.0,1119.0,1078.0,1000.0,1193.0,1130.0,944.0,1065.0,734.0,1103.0,456.0,936.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-526.0698224530486,4.438971344039842,-746.9986394356615,11.256761030982297,0.0961148128244612,73.31560614613483,108.3588808488881,353223500185921.94,0.6013887206474834,23.41503267973856,51.69934640522876,0.661885995574049,0.622375164731705,-8.678709811186478,0.2380539012654688,4671,-1273.06846188871,15.69573237502214,1038.5,1.001111111111111
4671,1.303,1.211,0.532,0.505,0.724,0.079,15.611,17.914,0.72,0.836,0.769,1.006,0.526,0.098,0.014,0.348,0.532,0.449,0.018,0.014,0.019,0.017,0.02,0.019,0.182,0.169,0.02,0.019,0.081,0.091,0.019,0.002,0.004,0.018,0.02,0.019,562.0,758.0,707.0,1263.0,1043.0,851.0,1448.0,1187.0,1012.0,1047.0,602.0,1468.0,850.0,985.0,740.0,480.0,749.0,676.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.01,1.0,1.0,1.0,-546.5371214982404,5.578399911158907,-765.1048727877063,7.542299171868036,0.0894007227155897,220.8314132361957,188.1078252534132,618141125325363.8,0.7446147737128441,73.66013071895425,74.61111111111111,0.7433024566338994,0.5025823639793615,-86.81047238687042,-1.29619598348771,4672,-1311.6419942859466,13.120699083026942,912.6666666666666,1.0022222222222221
4672,1.951,1.152,0.148,0.535,0.537,0.587,15.897,13.862,0.604,0.729,1.177,1.014,0.815,0.089,0.028,0.72,0.45,0.301,0.019,0.016,0.012,0.021,0.019,0.019,0.207,0.176,0.021,0.018,0.085,0.091,0.02,0.009,0.013,0.019,0.019,0.019,1428.0,1300.0,1525.0,1366.0,1277.0,1616.0,1433.0,1519.0,1442.0,1131.0,1417.0,1395.0,1224.0,669.0,793.0,1278.0,1269.0,1042.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-610.403756043069,4.957060860492117,-772.6731349302165,8.239934637597685,0.1729006126191881,240.02521654018645,134.89153231465673,1677811625883130.2,0.959591776421883,102.44444444444444,69.01307189542484,0.5189738330134567,0.5576999883321927,-102.7381145231479,-0.1807680797627811,4673,-1383.0768909732856,13.196995498089802,1284.6666666666667,1.0005555555555554
4673,1.385,1.169,0.357,0.214,0.376,0.827,20.329,16.499,0.915,0.924,1.082,0.462,0.46,0.025,0.033,0.84,0.255,0.283,0.018,0.013,0.018,0.012,0.02,0.019,0.193,0.182,0.019,0.019,0.081,0.055,0.019,0.012,0.015,0.022,0.018,0.018,976.0,936.0,1103.0,1277.0,1071.0,1358.0,1200.0,1038.0,1444.0,699.0,910.0,1037.0,1677.0,786.0,662.0,900.0,811.0,1129.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-596.811942820677,4.266167788565693,-664.8771252581274,4.270044192301433,0.0761680102348327,208.0972780316528,93.2068645961398,912494042146968.0,0.6132416060642041,68.12418300653594,40.751633986928105,0.1082601834777396,0.6765888036146829,-76.97536369136874,0.436244196430559,4674,-1261.6890680788044,8.536211980867126,1056.3333333333333,1.0016666666666667
4674,1.688,1.246,0.308,0.33,0.798,0.351,14.871,20.119,0.326,0.473,0.649,1.483,0.452,0.034,0.027,0.464,0.262,0.425,0.018,0.004,0.016,0.015,0.02,0.019,0.174,0.185,0.016,0.016,0.075,0.099,0.016,0.015,0.011,0.019,0.017,0.018,1178.0,1022.0,831.0,1047.0,972.0,1035.0,1360.0,1297.0,1259.0,1527.0,1294.0,1261.0,1275.0,807.0,617.0,1211.0,1009.0,1067.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-534.9579018874963,4.577824685575338,-852.0814673422717,10.36873327004898,0.0859149956040912,125.51577902524338,132.82252643814513,382658791868082.3,0.9095547780392452,37.73529411764706,67.82352941176471,0.5522458975078122,0.284617608225133,-27.36751294917113,-0.1448239370043884,4675,-1387.039369229768,14.946557955624318,1114.9444444444443,1.0016666666666667
4675,2.908,1.197,0.491,0.883,0.855,0.032,21.859,18.778,0.384,0.458,1.62,1.569,0.634,0.034,0.046,0.531,0.739,0.235,0.02,0.015,0.019,0.02,0.02,0.015,0.11,0.157,0.014,0.015,0.09,0.097,0.02,0.015,0.017,0.019,0.018,0.019,888.0,468.0,1246.0,652.0,813.0,591.0,846.0,1066.0,1082.0,1223.0,1107.0,1035.0,912.0,813.0,736.0,1024.0,1073.0,954.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-695.9611172494501,7.422257351899279,-886.3508715307344,8.972216012420544,0.109182402756479,408.5481167812308,161.65802483472342,176611750092980.0,0.9734834178239608,113.19934640522877,75.73202614379085,0.0867545219411503,0.4472989404281078,-299.5460578237085,-0.695859092885891,4676,-1582.3119887801845,16.394473364319822,918.2777777777778,1.0005555555555554
4676,2.353,1.036,0.434,0.65,0.072,0.042,17.887,17.253,0.902,0.971,1.351,1.039,0.76,0.033,0.085,0.839,0.584,0.418,0.023,0.012,0.021,0.018,0.02,0.018,0.191,0.167,0.02,0.016,0.085,0.077,0.02,0.016,0.012,0.021,0.02,0.019,1062.0,697.0,865.0,958.0,640.0,420.0,1403.0,1079.0,803.0,920.0,1182.0,979.0,1117.0,596.0,814.0,569.0,1263.0,1033.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-640.3776296626609,4.716020660165135,-770.8388705277304,5.089841468049147,0.0947338852617475,789.4588150044531,143.65898937678134,677011708689707.2,0.6701502093829836,238.70915032679736,68.05882352941177,0.168746503617849,0.4326382780463217,-1121.2343732476563,-0.3392474919682056,4677,-1411.2165001903913,9.805862128214283,911.1111111111111,1.001111111111111
4677,2.285,1.228,0.399,0.862,0.437,0.118,18.1,20.235,0.638,0.768,0.941,1.293,0.428,0.091,0.017,0.66,0.324,0.658,0.021,0.014,0.018,0.019,0.02,0.019,0.197,0.168,0.02,0.019,0.082,0.089,0.018,0.008,0.006,0.018,0.016,0.018,1412.0,600.0,1772.0,1349.0,1243.0,1395.0,1437.0,1407.0,1410.0,1762.0,1524.0,1308.0,1839.0,895.0,680.0,1391.0,1402.0,1306.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-570.9170496940148,3.376063215788357,-821.5648891842245,7.526244740189112,0.1036644957462946,264.98932029287715,342.7480757991973,573988187802124.6,1.3156658557381635,111.4313725490196,138.40196078431373,0.8147839701192217,0.3541205370902694,-125.4390873205427,-6.623339805138993,4678,-1392.4819388782394,10.90230795597747,1340.6666666666667,1.0005555555555554
4678,2.878,1.249,0.792,0.276,0.295,0.18,21.784,15.143,0.754,0.824,1.256,1.299,0.61,0.096,0.013,0.894,0.573,0.784,0.02,0.001,0.021,0.013,0.021,0.019,0.142,0.185,0.019,0.018,0.08,0.095,0.02,0.004,0.003,0.005,0.021,0.02,1176.0,1259.0,846.0,1037.0,942.0,1410.0,640.0,1261.0,922.0,996.0,1189.0,1228.0,1271.0,1076.0,699.0,780.0,1135.0,1254.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-625.3305821778034,4.1786471530524985,-816.5914582664228,9.845296727643206,0.0880982064538531,723.3761417711122,93.0811193059142,353223500185931.1,0.5738530046686182,216.66666666666663,48.16993464052288,0.2638635718152963,0.7772674679188188,-941.2214169806174,0.4377642951673411,4679,-1441.9220404442262,14.023943880695704,1062.2777777777778,1.001111111111111
4679,2.458,1.227,0.608,0.417,0.693,0.833,18.403,17.78,0.349,0.414,1.682,1.555,0.746,0.095,0.019,0.824,0.75,0.631,0.022,0.012,0.023,0.016,0.021,0.02,0.189,0.167,0.015,0.015,0.094,0.098,0.021,0.005,0.008,0.02,0.022,0.02,1842.0,630.0,1504.0,998.0,1063.0,1813.0,1543.0,1237.0,1652.0,1797.0,2000.0,1705.0,1577.0,1163.0,986.0,1122.0,1658.0,1747.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.01,1.0,1.0,-716.5885302971358,8.755714049073724,-870.7457797536532,9.937654051995873,0.0849508425924513,276.8344075719026,116.07217582177049,8.703891561859201,0.7253115408988743,83.06862745098039,53.97712418300654,0.1827710862289026,0.5654074453335165,-136.99544286788316,0.1257181168623696,4680,-1587.334310050789,18.693368101069595,1446.5,1.0022222222222221
4680,1.845,1.145,0.149,0.729,0.652,0.854,17.796,15.31,0.316,0.571,0.771,1.493,0.17,0.095,0.013,0.524,0.566,0.249,0.019,0.014,0.012,0.019,0.02,0.02,0.193,0.16,0.021,0.017,0.08,0.094,0.017,0.005,0.003,0.017,0.017,0.019,1492.0,1269.0,1409.0,1364.0,1311.0,1881.0,1574.0,1409.0,1256.0,1124.0,1324.0,1239.0,942.0,462.0,950.0,1211.0,1448.0,1272.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.01,-549.1912449702835,5.497203649240392,-867.200280054492,9.627870520949353,0.0741139594051573,82.55148918107457,96.69213660399564,1089105792239925.8,0.7330330998298953,33.06535947712418,50.87581699346405,0.68716191909614,0.692551819125562,-11.270843977198936,0.3932950450960796,4681,-1416.3915250247755,15.125074170189745,1274.2777777777778,1.0022222222222223
4681,2.431,1.212,0.353,0.442,0.575,0.422,21.321,13.696,0.604,0.689,1.464,1.242,0.884,0.083,0.023,0.35,0.718,0.271,0.021,0.014,0.018,0.018,0.021,0.019,0.193,0.186,0.018,0.018,0.087,0.091,0.012,0.013,0.011,0.02,0.02,0.019,1094.0,642.0,1180.0,984.0,1039.0,1441.0,1155.0,1234.0,1052.0,900.0,1141.0,1067.0,879.0,940.0,1097.0,1277.0,1257.0,1332.0,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-661.272389436959,5.009623800673372,-810.7448570816402,8.651447715126395,0.0939457890060212,658.7634311116052,97.97978149444582,412094083550276.56,0.7652493592956521,186.359477124183,53.36274509803921,-0.0267330913862859,0.6730577980926855,-780.4182963030653,0.3770285253478223,4682,-1472.0172465185992,13.661071515799767,1095.0555555555557,1.001111111111111
4682,1.487,1.152,0.409,0.642,0.033,0.738,12.773,19.061,0.8,0.885,0.926,0.905,0.578,0.061,0.089,0.314,0.191,0.585,0.017,0.014,0.017,0.019,0.015,0.019,0.187,0.17,0.02,0.019,0.08,0.08,0.017,0.017,0.009,0.018,0.018,0.018,1028.0,920.0,880.0,1447.0,675.0,1222.0,994.0,1088.0,1209.0,1268.0,1058.0,1374.0,1071.0,784.0,649.0,949.0,1317.0,1200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-573.4655899467296,3.729009760375063,-749.4113255619055,6.84875588657933,0.0766676788859897,258.4422287880118,309.32890674655613,853623458782645.2,0.9258983478091236,76.50326797385621,105.40522875816994,0.4946107990790013,0.4378102966114081,-119.2684088684342,-5.20920847035679,4683,-1322.8769155086352,10.577765646954393,1062.9444444444443,1.0005555555555554
4683,1.362,1.248,0.199,0.313,0.064,0.251,15.235,17.927,0.175,0.373,0.264,1.422,0.872,0.091,0.013,0.323,0.556,0.372,0.015,0.002,0.013,0.013,0.019,0.019,0.175,0.177,0.011,0.015,0.046,0.096,0.016,0.008,0.003,0.017,0.02,0.019,759.0,1377.0,1393.0,1648.0,986.0,1215.0,1159.0,1511.0,1498.0,1829.0,1124.0,1174.0,536.0,565.0,970.0,1426.0,1298.0,1556.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-469.7854584018797,4.316013574157797,-842.9976859583177,11.402577708153444,0.0921772931681739,19.23746514901267,119.06027747826988,353223500185921.75,0.7455684923560671,10.27777777777778,58.372549019607845,0.8429024808349689,0.4998900841407394,0.3336225349499548,0.0801245917558052,4684,-1312.7831443601974,15.718591282311241,1223.5555555555557,1.0016666666666667
4684,2.637,1.049,0.869,0.825,0.863,0.621,17.259,18.681,0.851,0.882,1.521,1.117,0.736,0.072,0.057,0.314,0.304,0.45,0.02,0.043,0.02,0.036,0.02,0.019,0.183,0.172,0.019,0.021,0.086,0.092,0.022,0.018,0.021,0.022,0.025,0.024,894.0,3.0,1232.0,3.0,905.0,1367.0,1413.0,53.0,1202.0,14.0,1067.0,10.0,9.0,16.0,5.0,8.0,5.0,5.0,1.01,1.83,1.0,1.78,1.01,1.0,1.0,1.03,1.0,1.1,1.0,1.14,1.16,1.09,1.29,1.18,1.35,1.32,-673.6240747536608,5.439035457681396,-787.2790143760961,8.555443533274019,0.0768600233395894,1017.456920447898,159.1154932622164,353223500185971.25,0.7995700867358945,259.8496732026144,70.94444444444444,0.1277787551165436,0.4682818527675135,-1863.04619160758,-0.6429341875576056,4685,-1460.903089129757,13.994478990955415,456.1666666666667,1.1827777777777777
4685,1.972,1.247,0.329,0.234,0.187,0.174,15.816,18.268,0.341,0.498,0.731,0.851,0.84,0.094,0.012,0.594,0.112,0.702,0.021,0.003,0.017,0.012,0.02,0.019,0.172,0.186,0.018,0.017,0.07,0.09,0.018,0.005,0.002,0.017,0.01,0.018,1249.0,891.0,1077.0,1229.0,811.0,1320.0,747.0,946.0,1117.0,1031.0,1139.0,963.0,758.0,729.0,910.0,1165.0,769.0,1225.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-543.3425540203058,3.499300891056776,-736.0111883223506,9.958679021751788,0.1079204878542158,116.33510308221815,114.53785371937316,353223500185922.5,0.6925602071180009,45.810457516339866,57.75490196078432,0.7839866252475517,0.5060464093895253,-23.36947470879076,0.148679072558363,4686,-1279.3537423426565,13.457979912808565,1004.2222222222222,1.001111111111111
4686,2.915,1.213,0.146,0.389,0.892,0.803,17.992,17.304,0.53,0.691,1.062,0.872,0.367,0.085,0.018,0.519,0.178,0.507,0.02,0.013,0.013,0.017,0.019,0.019,0.189,0.181,0.023,0.019,0.088,0.081,0.017,0.011,0.007,0.018,0.018,0.017,1277.0,1047.0,871.0,1019.0,913.0,1410.0,1357.0,1099.0,1186.0,1103.0,785.0,1006.0,978.0,942.0,975.0,1664.0,1371.0,1396.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,-592.0926099617996,5.821313349207826,-741.4662955841558,7.351577068624378,0.074285621576839,203.64058672595573,109.91491807614776,1059670500557766.8,0.6101311077916476,97.7156862745098,53.46078431372549,0.8440028632987912,0.5747648876863121,-73.67122726020322,0.2160136359525307,4687,-1333.5589055459554,13.172890417832203,1133.2777777777778,1.0016666666666667
4687,2.27,1.248,0.156,0.458,0.708,0.645,14.581,15.721,0.44,0.644,1.008,1.178,0.616,0.097,0.016,0.826,0.701,0.809,0.02,0.002,0.011,0.014,0.02,0.019,0.2,0.175,0.022,0.017,0.091,0.087,0.018,0.003,0.006,0.02,0.019,0.019,1589.0,1290.0,1233.0,1208.0,1202.0,1125.0,1318.0,1626.0,1697.0,1056.0,1737.0,2023.0,1642.0,749.0,1267.0,1236.0,1317.0,1593.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-584.0553566456684,5.326850759261679,-799.2514226776694,7.819918092008997,0.0671095441447364,147.5786430427958,90.1805469364188,1000799917193446.2,0.6381751104137858,72.64379084967321,44.14705882352941,0.7719800523949082,0.7415127206877825,-38.21675323677357,0.472258851581527,4688,-1383.3067793233379,13.146768851270675,1383.7777777777778,1.0016666666666667
4688,2.104,1.221,0.85,0.487,0.075,0.67,15.486,18.848,0.955,0.976,1.556,1.028,0.393,0.072,0.025,0.412,0.641,0.149,0.02,0.014,0.02,0.017,0.02,0.019,0.176,0.168,0.02,0.015,0.087,0.083,0.02,0.016,0.012,0.02,0.02,0.019,1692.0,619.0,1836.0,1248.0,988.0,1350.0,1427.0,1109.0,414.0,904.0,1304.0,1413.0,921.0,1002.0,754.0,1932.0,1664.0,794.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.01,-679.7824817077453,5.429771165077423,-767.4628186348544,6.113672122480478,0.1038193638457192,1137.2972993280268,127.67267558684304,353223500185981.6,0.8183229974967031,280.24183006535947,64.76143790849673,0.0667520620186944,0.4153032081604919,-2328.016823538208,-0.0577697612655592,4689,-1447.2453003425999,11.543443287557903,1187.2777777777778,1.0033333333333332
4689,2.398,1.248,0.442,0.204,0.878,0.892,19.674,19.928,0.514,0.613,1.146,1.26,0.401,0.096,0.012,0.653,0.374,0.336,0.021,0.002,0.021,0.013,0.019,0.019,0.19,0.195,0.02,0.018,0.097,0.091,0.023,0.003,0.002,0.02,0.024,0.019,1230.0,934.0,1311.0,1041.0,1059.0,1445.0,1205.0,1311.0,1570.0,1043.0,1381.0,1364.0,1602.0,709.0,1239.0,1710.0,1775.0,1728.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-607.0547973173814,9.004277640840725,-806.847536837586,8.929155718959352,0.065081310139762,334.59268965991504,127.30214688412444,353223500185925.6,1.0706611126558965,120.49019607843135,64.42483660130719,0.3710089112641404,0.3124223362935994,-200.5846718643345,-0.0516390003237339,4690,-1413.9023341549673,17.933433359800077,1314.2777777777778,1.0005555555555554
4690,1.582,1.073,0.628,0.27,0.673,0.537,15.99,15.035,0.788,0.831,0.857,0.355,0.779,0.094,0.023,0.84,0.107,0.337,0.019,0.011,0.019,0.013,0.02,0.02,0.179,0.166,0.019,0.019,0.082,0.044,0.019,0.006,0.01,0.019,0.006,0.018,1315.0,1151.0,1136.0,1163.0,1170.0,1308.0,1101.0,1266.0,991.0,1211.0,966.0,1274.0,1118.0,805.0,606.0,1275.0,699.0,1216.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,-559.9791681412125,4.8629756750669175,-642.6525501457445,3.1026220958704083,0.0842691387070549,355.14090455973,81.44437533992021,470964666914563.9,0.5297729035110732,106.40522875816994,36.52287581699346,0.6365260789721361,0.7598195931824345,-226.10463767935343,0.5695552439345261,4691,-1202.631718286957,7.965597770937325,1098.388888888889,1.001111111111111
4691,2.293,1.179,0.168,0.411,0.318,0.638,12.202,16.068,0.633,0.748,1.181,0.578,0.709,0.093,0.017,0.867,0.351,0.603,0.021,0.013,0.012,0.017,0.021,0.019,0.137,0.163,0.021,0.019,0.084,0.072,0.018,0.006,0.006,0.017,0.018,0.018,1126.0,967.0,939.0,1161.0,987.0,986.0,538.0,1475.0,1527.0,924.0,949.0,1150.0,1075.0,706.0,1148.0,599.0,1151.0,1242.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-612.0060353454571,4.111687074722096,-691.6204973430782,7.596860868831506,0.0802047785123189,184.6457082677508,98.30130751329573,1295152834015048.5,0.5710399645906553,93.62418300653594,49.24183006535948,0.6830492183481127,0.7041318529829891,-60.39076503606107,0.3729331867937808,4692,-1303.6265326885355,11.7085479435536,1036.111111111111,1.0022222222222221
4692,1.282,1.095,0.86,0.438,0.29,0.286,13.557,13.913,0.371,0.43,1.243,1.132,0.498,0.03,0.053,0.659,0.242,0.171,0.014,0.016,0.02,0.023,0.02,0.019,0.175,0.172,0.016,0.016,0.094,0.1,0.018,0.013,0.017,0.019,0.016,0.017,393.0,1080.0,1157.0,1158.0,962.0,1338.0,1030.0,1291.0,849.0,1352.0,1114.0,1125.0,1097.0,857.0,973.0,1216.0,908.0,767.0,1.0,1.0,1.0,1.0,1.01,1.0,1.01,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,-644.3081473391012,7.881381168150313,-801.0568934292824,11.526558774151404,0.1161871747838126,116.22458960460204,83.93864472596262,29435291682161.41,0.6163355073559238,39.72222222222222,40.130718954248366,0.5860385968238307,0.8294332777172138,-23.32319673878881,0.542786406972118,4693,-1445.3650407683836,19.407939942301716,1037.0555555555557,1.0033333333333334
4693,2.49,1.105,0.189,0.766,0.92,0.822,14.312,14.901,0.849,0.944,1.391,1.149,0.765,0.046,0.039,0.833,0.661,0.841,0.021,0.014,0.015,0.02,0.019,0.018,0.197,0.165,0.019,0.019,0.086,0.086,0.02,0.019,0.018,0.02,0.02,0.02,1213.0,1289.0,943.0,1268.0,810.0,1195.0,1387.0,973.0,1092.0,1287.0,1152.0,1464.0,1388.0,741.0,1124.0,1070.0,1168.0,940.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-647.2211166730239,5.70882286209631,-795.5357981255132,6.617626162318148,0.0735386043787002,445.9238537388792,193.35471484200735,1545352813313422.5,0.908911768306218,174.140522875817,80.63398692810458,0.2008611681884806,0.4268176138327763,-357.0519301222435,-1.4260780080390545,4694,-1442.756914798537,12.326449024414458,1139.111111111111,1.001111111111111
4694,2.443,1.247,0.466,0.212,0.617,0.859,15.149,18.42,0.619,0.637,1.696,1.079,0.703,0.096,0.018,0.357,0.552,0.118,0.021,0.003,0.019,0.012,0.021,0.019,0.187,0.191,0.018,0.018,0.086,0.087,0.02,0.004,0.007,0.019,0.018,0.012,1314.0,712.0,1298.0,1302.0,1049.0,1448.0,1512.0,1236.0,1333.0,1437.0,1165.0,1470.0,992.0,1137.0,731.0,1211.0,1103.0,622.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-710.9120964541323,6.400703480766312,-774.6117294694104,7.100784892156825,0.0900481863816579,791.8804685497605,121.6586486748296,382658791868130.06,0.8446849550678506,182.41176470588235,58.37908496732026,0.0068772987159884,0.4150954338560398,-1128.1298084311877,0.0395357499833216,4695,-1485.5238259235427,13.501488372923138,1170.6666666666667,1.001111111111111
4695,1.875,1.194,0.373,0.307,0.731,0.834,14.474,13.438,0.695,0.752,0.891,0.523,0.536,0.034,0.046,0.87,0.175,0.51,0.018,0.013,0.016,0.016,0.02,0.019,0.183,0.18,0.02,0.019,0.079,0.074,0.018,0.016,0.017,0.018,0.018,0.018,1333.0,1078.0,1269.0,1328.0,1119.0,1402.0,1107.0,1311.0,1266.0,1280.0,1243.0,1370.0,1327.0,731.0,992.0,688.0,1130.0,1468.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-568.0967810531422,4.069677238143091,-681.8950857486109,8.997570905059456,0.0807945040861765,284.62079749381115,68.48999258992018,706447000371844.8,0.6475373612646268,81.68954248366013,37.65359477124183,0.4339836632234293,0.8538014544538188,-144.8672758419211,0.6955966228144845,4696,-1249.991866801753,13.067248143202548,1191.2222222222222,1.0005555555555554
