,R0_v_mean,R0_y_mean,w_v_mean,w_y_mean,cv_mean,cy_mean,tv_0_mean,ty_0_mean,det_prob_v_mean,det_prob_y_mean,confirmed_dispersion_v_mean,confirmed_dispersion_y_mean,S_rate_ini_mean,Rcv_rate_ini_mean,Rcy_rate_ini_mean,Rv_rate_ini_mean,Ry_rate_ini_mean,R_rate_ini_mean,R0_v_std,R0_y_std,w_v_std,w_y_std,cv_std,cy_std,tv_0_std,ty_0_std,det_prob_v_std,det_prob_y_std,confirmed_dispersion_v_std,confirmed_dispersion_y_std,S_rate_ini_std,Rcv_rate_ini_std,Rcy_rate_ini_std,Rv_rate_ini_std,Ry_rate_ini_std,R_rate_ini_std,R0_v_neff,R0_y_neff,w_v_neff,w_y_neff,cv_neff,cy_neff,tv_0_neff,ty_0_neff,det_prob_v_neff,det_prob_y_neff,confirmed_dispersion_v_neff,confirmed_dispersion_y_neff,S_rate_ini_neff,Rcv_rate_ini_neff,Rcy_rate_ini_neff,Rv_rate_ini_neff,Ry_rate_ini_neff,R_rate_ini_neff,R0_v_rhat,R0_y_rhat,w_v_rhat,w_y_rhat,cv_rhat,cy_rhat,tv_0_rhat,ty_0_rhat,det_prob_v_rhat,det_prob_y_rhat,confirmed_dispersion_v_rhat,confirmed_dispersion_y_rhat,S_rate_ini_rhat,Rcv_rate_ini_rhat,Rcy_rate_ini_rhat,Rv_rate_ini_rhat,Ry_rate_ini_rhat,R_rate_ini_rhat,bv_log_likelihood_mean,bv_log_likelihood_std,by_log_likelihood_mean,by_log_likelihood_std,runtime,bv_rmse,by_rmse,bv_mape,by_mape,bv_mae,by_mae,bv_corr,by_corr,bv_r2,by_r2,file_num,log_likelihood_sum,log_likelihood_std,neff_mean,rhat_mean,mae,mape,rmse,r2,corr,S_rate_ini_adjust_mean,Rcv_rate_ini_adjust_mean,Rcy_rate_ini_adjust_mean,Rv_rate_ini_adjust_mean,Ry_rate_ini_adjust_mean,R_rate_ini_adjust_mean,Iv_rate_ini_adjust_mean,Iy_rate_ini_adjust_mean,Jv_rate_ini_adjust_mean,Jy_rate_ini_adjust_mean
773,2.698,1.082,0.243,0.832,0.651,0.9,17.092,15.396,0.775,0.87,1.438,1.283,0.795,0.077,0.053,0.244,0.281,0.749,0.02,0.014,0.018,0.02,0.02,0.019,0.195,0.164,0.02,0.018,0.088,0.091,0.02,0.016,0.018,0.02,0.02,0.02,1409.0,1194.0,1350.0,1539.0,936.0,1149.0,1890.0,1431.0,2143.0,1617.0,1575.0,1301.0,1157.0,1043.0,1172.0,1327.0,1354.0,1398.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.02,1.0,1.0,1.0,1.0,-656.2340729655245,5.291876231199584,-821.0902028214799,6.943688607776778,0.0628244995408588,558.8696765431787,181.70379185326928,809470521259432.9,0.8842314943785878,187.8267973856209,78.94771241830065,0.1720520331293321,0.4096637216414311,-561.400505124978,-1.142511732078428,3641,-1477.3242757870044,12.235564838976362,1388.0555555555557,1.0016666666666667,266.77450980392155,809470521259433.8,740.573468396448,-281.27150842852825,0.2908578773853816,0.3615213911525029,0.03501527939464493,0.024101426076833524,0.11095750873108265,0.12778303259604193,0.34060317229336434,4.54743888242142e-06,4.54743888242142e-06,4.54743888242142e-06,4.54743888242142e-06
774,2.436,1.159,0.804,0.692,0.627,0.925,21.0,13.98,0.836,0.895,1.439,1.398,0.878,0.077,0.074,0.186,0.569,0.501,0.021,0.014,0.021,0.018,0.02,0.02,0.201,0.178,0.019,0.019,0.083,0.093,0.015,0.014,0.016,0.019,0.02,0.019,1283.0,1287.0,1324.0,1221.0,971.0,1168.0,1092.0,1224.0,1023.0,1477.0,1168.0,1004.0,794.0,879.0,1004.0,1324.0,1445.0,1426.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-657.2024203394151,4.486867079825903,-841.4483680849564,8.58790443521187,0.0925981281863318,1220.3949437077536,150.94619328745543,353223500185959.6,0.9340148131626004,290.9248366013072,70.39542483660131,0.0472882641517519,0.5336477139755066,-2680.793965395495,-0.4785620600063431,1494,-1498.6507884243715,13.074771515037774,1173.0,1.0016666666666667,361.3202614379085,353223500185960.56,1371.341136995209,-1340.6362637277507,0.29046798906362925,0.3842383503133425,0.033697440745019784,0.03238455344326577,0.0813990127087491,0.24901095823267866,0.21925217939292097,4.376291005846726e-06,4.376291005846726e-06,4.376291005846726e-06,4.376291005846726e-06
775,2.488,1.146,0.658,0.538,0.337,0.624,16.41,18.797,0.97,0.987,1.488,0.96,0.812,0.033,0.045,0.207,0.239,0.518,0.019,0.014,0.02,0.018,0.02,0.019,0.189,0.178,0.017,0.011,0.086,0.078,0.02,0.015,0.019,0.02,0.019,0.018,1035.0,847.0,966.0,864.0,833.0,1178.0,1016.0,974.0,557.0,792.0,974.0,1429.0,1058.0,609.0,732.0,871.0,1256.0,737.0,1.0,1.01,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-666.241126693936,5.04225658399456,-756.2772033945141,5.419585824556831,0.0877944504552417,1085.6927542062476,137.34106679158634,412094083550301.25,0.8107812456913709,284.66993464052285,71.03921568627452,0.1201296658820244,0.4600666982924333,-2121.454988217328,-0.2240412700020879,3887,-1422.51833008845,10.46184240855139,929.3333333333334,1.001111111111111,355.7091503267974,412094083550302.06,1223.033820997834,-1060.839514743665,0.2900981820872288,0.4379625035058574,0.01779896873853854,0.024271321007098008,0.11164807663265083,0.12890768268214275,0.2793898729261504,5.393626890466224e-06,5.393626890466224e-06,5.393626890466224e-06,5.393626890466224e-06
776,1.941,1.01,0.676,0.678,0.082,0.602,21.544,20.221,0.514,0.635,1.223,1.813,0.701,0.044,0.045,0.665,0.393,0.464,0.021,0.008,0.022,0.018,0.02,0.019,0.177,0.174,0.018,0.018,0.084,0.1,0.022,0.017,0.018,0.02,0.021,0.019,1027.0,375.0,700.0,1057.0,1264.0,1257.0,628.0,889.0,1011.0,980.0,1038.0,1333.0,1113.0,1258.0,1090.0,1159.0,1151.0,1119.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-623.8920733352485,6.417040612366856,-920.3690451779256,11.130678350077348,0.0920567238330841,471.563677871379,137.33541546108663,353223500185925.1,0.8417166480454383,137.36928104575162,68.42483660130719,0.3114168993654707,0.2667237127029861,-399.4103570177516,-0.2239405380126946,4063,-1544.261118513174,17.547718962444204,1024.9444444444443,1.001111111111111,205.7941176470588,353223500185925.94,608.8990933324657,-199.81714877788215,0.2890703060342284,0.3031954464455632,0.019030812615698688,0.019463331084237295,0.2876247815781734,0.1699797581356724,0.20068856940191346,4.3251846853860665e-06,4.3251846853860665e-06,4.3251846853860665e-06,4.3251846853860665e-06
777,1.268,1.137,0.9,0.671,0.66,0.809,14.571,16.943,0.669,0.698,1.722,1.366,0.657,0.096,0.016,0.233,0.766,0.232,0.008,0.014,0.023,0.019,0.02,0.019,0.192,0.171,0.017,0.019,0.093,0.087,0.019,0.004,0.006,0.021,0.02,0.02,1070.0,1244.0,829.0,1185.0,1346.0,1167.0,1052.0,1357.0,1585.0,1371.0,940.0,1193.0,1262.0,627.0,1055.0,1024.0,1226.0,1520.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-718.5639555212464,9.41720984823891,-834.0342030361998,7.497918255317042,0.0775063284900453,605.8302896598032,108.70194453227614,294352916821620.4,0.7124029251716024,144.26797385620915,53.447712418300654,-0.0283963957032041,0.6059069127771238,-659.8860362175267,0.2332216286837602,3654,-1552.5981585574461,16.91512810355595,1169.611111111111,1.0005555555555554,197.7156862745098,294352916821621.06,714.5322341920793,-329.8264072944215,0.2887552585369599,0.3284934301313974,0.04799904001919962,0.007999840003199936,0.11649767004659908,0.382992340153197,0.11599768004639908,4.999900001999961e-06,4.999900001999961e-06,4.999900001999961e-06,4.999900001999961e-06
778,2.792,1.248,0.302,0.317,0.134,0.553,13.888,17.211,0.801,0.852,1.572,1.005,0.894,0.096,0.016,0.242,0.224,0.741,0.021,0.002,0.019,0.013,0.018,0.019,0.19,0.177,0.02,0.019,0.088,0.085,0.006,0.004,0.006,0.018,0.019,0.02,1591.0,1050.0,902.0,1322.0,1028.0,1369.0,1239.0,1039.0,1325.0,763.0,1302.0,1461.0,1005.0,670.0,1105.0,1051.0,1322.0,1364.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-682.4963447610992,5.684103415106237,-763.2786106781521,7.171607237256629,0.0800347158643934,659.9015907520788,113.33504900662166,794752875418365.8,0.6916426811951394,196.218954248366,56.751633986928105,0.0655863985945457,0.5118959838420785,-783.1207749911041,0.1664652669087103,2619,-1445.7749554392512,12.855710652362866,1161.5555555555557,1.0005555555555554,252.97058823529412,794752875418366.5,773.2366397587004,-391.4771548620977,0.2887411912183121,0.40396920073744713,0.04337924303220909,0.007229873838701515,0.10935184181036041,0.1012182337418212,0.3348335321548639,4.518671149188447e-06,4.518671149188447e-06,4.518671149188447e-06,4.518671149188447e-06
779,2.834,1.224,0.239,0.17,0.725,0.84,15.603,17.167,0.52,0.54,1.694,0.899,0.77,0.087,0.014,0.356,0.292,0.226,0.02,0.012,0.017,0.012,0.021,0.02,0.176,0.183,0.017,0.017,0.088,0.077,0.02,0.01,0.004,0.02,0.019,0.018,1113.0,323.0,1146.0,1459.0,1265.0,1292.0,1620.0,1225.0,1499.0,1469.0,1233.0,1457.0,1353.0,955.0,741.0,1229.0,963.0,1176.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,-710.790565953025,6.527977469780022,-743.2590063638131,6.580366602325129,0.0789601427978939,538.7769783063686,117.15675773233458,559270541961076.5,0.668636323183752,135.33006535947712,52.23529411764706,0.038766475338274,0.533385010519773,-521.688169525107,0.1093031499718483,4177,-1454.049572316838,13.108344072105151,1195.4444444444443,1.0016666666666667,187.56535947712416,559270541961077.2,655.9337360387032,-260.78943318756757,0.28607574292902355,0.4412506303580434,0.04985559070279191,0.008022738733782607,0.2040067849447577,0.16733140787603723,0.12950992527391922,5.730527666987577e-06,5.730527666987577e-06,5.730527666987577e-06,5.730527666987577e-06
780,2.832,1.18,0.806,0.818,0.143,0.424,15.286,16.787,0.598,0.599,1.832,1.107,0.84,0.031,0.04,0.556,0.847,0.133,0.019,0.015,0.021,0.019,0.02,0.019,0.184,0.152,0.017,0.017,0.091,0.09,0.019,0.014,0.017,0.019,0.019,0.017,1291.0,725.0,863.0,1199.0,1130.0,1290.0,1579.0,1249.0,1165.0,1145.0,978.0,1262.0,880.0,722.0,656.0,980.0,591.0,543.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,-742.6450785643488,8.281119618322519,-797.9209183795871,6.138837015118222,0.0977471886078516,965.5179660733702,168.03967299226218,264917625139487.28,0.8772317187916658,195.23856209150327,71.20588235294117,-0.0010468114751,0.5724500592122964,-1677.592694916005,-0.8323940942188106,3618,-1540.5659969439357,14.41995663344074,1013.7777777777778,1.0016666666666667,266.44444444444446,264917625139488.16,1133.5576390656324,-839.212544505112,0.2857016238685982,0.3432718713220871,0.01266836667974369,0.016346279586766054,0.22721328625604814,0.3461324702497712,0.05435137962599713,4.0865698966915135e-06,4.0865698966915135e-06,4.0865698966915135e-06,4.0865698966915135e-06
781,2.507,1.006,0.756,0.698,0.119,0.661,16.977,16.887,0.391,0.435,1.899,1.608,0.805,0.074,0.085,0.666,0.621,0.138,0.019,0.005,0.02,0.017,0.02,0.02,0.178,0.148,0.014,0.015,0.092,0.094,0.02,0.016,0.011,0.02,0.02,0.017,911.0,853.0,1319.0,888.0,1059.0,1386.0,1319.0,1235.0,1018.0,1200.0,1317.0,1089.0,1462.0,1147.0,1021.0,932.0,1280.0,909.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-764.1158826571775,9.114293664579083,-890.777649522214,10.18915138638192,0.106946451332834,423.11653395629617,120.79337405539376,23.783510720527836,0.802642956667814,104.51633986928104,55.90196078431372,0.1009381343036677,0.4696735944939756,-321.3625650227692,0.0531494132656503,4959,-1654.8935321793915,19.303445050961002,1130.2777777777778,1.001111111111111,160.41830065359477,24.58615367719565,543.9099080116899,-160.65470780475178,0.28530586439882166,0.3369554297960688,0.030974784850818744,0.035579144761075585,0.2787730636573687,0.2599370458426816,0.057763787965040364,4.185781736597128e-06,4.185781736597128e-06,4.185781736597128e-06,4.185781736597128e-06
782,2.575,1.248,0.556,0.396,0.468,0.934,16.874,19.131,0.336,0.396,1.85,1.765,0.862,0.097,0.013,0.348,0.444,0.706,0.02,0.002,0.022,0.014,0.02,0.02,0.185,0.17,0.013,0.014,0.093,0.096,0.018,0.004,0.003,0.019,0.021,0.02,1133.0,1036.0,1111.0,1090.0,1082.0,1099.0,1362.0,1400.0,1084.0,1273.0,1416.0,1195.0,570.0,1251.0,739.0,1317.0,1147.0,1205.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.01,1.0,1.0,1.0,1.0,1.0,-754.7718544872852,9.89122126779888,-913.1904380156744,11.158383218821797,0.1071100808514489,256.9517070162448,126.26030663941752,13.370208125617877,0.795690060447084,76.00653594771242,62.369281045751634,0.1684060203059783,0.4005066463544639,-117.88515390164306,-0.0344962183014274,2981,-1667.9622925029596,21.049604486620677,1139.4444444444443,1.0022222222222221,138.37581699346407,14.165898186064961,383.21201365566236,-58.959825059972246,0.28445633333022113,0.34898220271736496,0.03927061909928585,0.005263072662790887,0.1408884066654791,0.17975417402147337,0.2858253307638743,4.048517432916067e-06,4.048517432916067e-06,4.048517432916067e-06,4.048517432916067e-06
783,2.954,1.191,0.872,0.468,0.117,0.264,20.097,19.796,0.509,0.552,1.61,1.428,0.396,0.083,0.022,0.422,0.439,0.21,0.019,0.014,0.02,0.018,0.02,0.02,0.174,0.178,0.017,0.017,0.092,0.092,0.02,0.013,0.01,0.019,0.02,0.019,779.0,713.0,906.0,1006.0,956.0,1203.0,1292.0,1385.0,1275.0,1054.0,1080.0,1006.0,1130.0,973.0,690.0,1206.0,932.0,990.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.01,-695.332689766182,7.137777574731785,-843.8598958471348,9.666965252059402,0.0876598173379898,575.9614198794417,121.9938590011273,58870583364340.97,0.8332976059923594,149.9313725490196,61.388888888888886,0.1602085721928274,0.4084644010372806,-596.325970374401,0.0342356568361357,838,-1539.1925856133169,16.804742826791188,1032.0,1.001666666666667,211.3202614379085,58870583364341.805,697.955278880569,-298.1458673587824,0.284336486615054,0.25190198722678814,0.05279763873692781,0.013994554845932672,0.26844100659016307,0.2792549807892929,0.13358438716572096,6.361161293605761e-06,6.361161293605761e-06,6.361161293605761e-06,6.361161293605761e-06
784,2.498,1.247,0.868,0.293,0.153,0.764,21.263,19.318,0.547,0.588,1.607,1.383,0.88,0.093,0.016,0.553,0.79,0.267,0.02,0.002,0.022,0.013,0.02,0.02,0.191,0.181,0.018,0.017,0.089,0.089,0.014,0.006,0.006,0.02,0.02,0.02,997.0,958.0,1218.0,1273.0,888.0,2080.0,1567.0,1287.0,1176.0,1242.0,1195.0,1092.0,775.0,1014.0,894.0,1160.0,1458.0,1658.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,-693.8579213520342,6.717420572548031,-832.7306476106093,8.242854300665469,0.1031216324037975,759.141125460881,116.30087613964768,117741166728662.1,0.7253458380889128,179.81699346405227,56.98366013071895,0.0636442035727284,0.5044609749761637,-1036.6948197777217,0.1222694776802334,3445,-1526.5885689626434,14.9602748732135,1218.4444444444443,1.001111111111111,236.80065359477123,117741166728662.81,875.4420016005287,-518.2862751500207,0.28405258927444604,0.33858655503570556,0.03578244274809161,0.0061561191824673735,0.2127708692440286,0.30395838463432656,0.1027302388574243,3.847574489042109e-06,3.847574489042109e-06,3.847574489042109e-06,3.847574489042109e-06
785,2.858,1.121,0.929,0.711,0.256,0.659,16.345,17.342,0.396,0.415,2.044,1.607,0.666,0.082,0.024,0.595,0.779,0.335,0.02,0.014,0.021,0.019,0.019,0.019,0.186,0.145,0.014,0.015,0.092,0.094,0.02,0.013,0.011,0.019,0.02,0.019,1381.0,1195.0,886.0,1826.0,1200.0,1872.0,1252.0,1197.0,1700.0,1428.0,1668.0,1577.0,1709.0,809.0,942.0,1211.0,1175.0,1559.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.01,1.0,-797.131122471511,10.867304853383793,-892.1923051064912,10.370497403411408,0.066074086162779,478.7304749512599,114.84610333389806,28.036452986166186,0.7772836550095287,111.41503267973856,49.05228758169935,0.0235629717747876,0.5421728322198229,-411.6736689456654,0.1440906774246593,4507,-1689.3234275780023,21.2378022567952,1365.9444444444443,1.0022222222222223,160.46732026143792,28.813736641175716,593.576578285158,-205.76478913412035,0.28286790199730527,0.26843581723793253,0.03305065617644214,0.00967336278334892,0.23981878567052528,0.31398123367620034,0.13502402218424533,4.030567826395383e-06,4.030567826395383e-06,4.030567826395383e-06,4.030567826395383e-06
786,2.635,1.074,0.275,0.755,0.325,0.664,15.728,13.959,0.776,0.852,1.592,1.429,0.487,0.072,0.057,0.17,0.414,0.204,0.02,0.015,0.018,0.02,0.02,0.019,0.196,0.174,0.019,0.019,0.089,0.095,0.019,0.016,0.019,0.018,0.02,0.019,1259.0,829.0,1281.0,1124.0,1065.0,1032.0,1843.0,1383.0,1275.0,1303.0,895.0,1592.0,1186.0,857.0,805.0,856.0,1408.0,1035.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-687.1430682679571,5.7065855720512,-848.6988549013824,8.728129341394453,0.0701609240637885,935.0558518497338,114.92940430480012,853623458782701.9,0.8314443380750234,224.66993464052288,61.76470588235294,-0.0021839510967188,0.5659672622495852,-1573.34429582262,0.1428485989786028,429,-1535.8419231693397,14.434714913445653,1168.2222222222222,1.0,286.43464052287584,853623458782702.8,1049.985256154534,-786.6007236118207,0.2818916555764332,0.3468562149226518,0.051280590296572746,0.04059713398478676,0.12107917153357456,0.2948633942052933,0.14529500584028945,7.122304207857327e-06,7.122304207857327e-06,7.122304207857327e-06,7.122304207857327e-06
787,2.424,1.017,0.827,0.773,0.184,0.692,19.576,15.25,0.733,0.801,1.472,1.391,0.87,0.076,0.062,0.868,0.884,0.37,0.021,0.01,0.021,0.019,0.022,0.02,0.2,0.169,0.019,0.018,0.087,0.094,0.017,0.015,0.018,0.018,0.012,0.02,1291.0,662.0,1156.0,878.0,1375.0,1275.0,980.0,1362.0,925.0,1218.0,1241.0,1244.0,857.0,959.0,892.0,735.0,697.0,1523.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-663.1424815631653,5.136000684239475,-840.4719192184252,8.000410672095105,0.148667870428827,902.644479047845,143.757278872265,353223500185950.3,0.8372840581354344,228.11111111111111,70.44117647058823,0.1039237764169531,0.4572566280883038,-1466.094436875473,-0.3410807081414915,1110,-1503.6144007815906,13.13641135633458,1070.5555555555557,1.0005555555555554,298.5522875816994,353223500185951.1,1046.40175792011,-733.2177587918073,0.28059020225262843,0.2779517194668439,0.02428083986147142,0.01980805357120037,0.27731274999680516,0.282424505757115,0.11820935195716349,3.1948473501936084e-06,3.1948473501936084e-06,3.1948473501936084e-06,3.1948473501936084e-06
788,2.522,1.245,0.528,0.353,0.523,0.809,20.678,19.419,0.504,0.595,1.392,1.475,0.699,0.093,0.013,0.488,0.477,0.621,0.02,0.004,0.021,0.013,0.02,0.019,0.181,0.185,0.017,0.017,0.087,0.091,0.02,0.007,0.003,0.02,0.022,0.02,1177.0,1042.0,1188.0,1346.0,1321.0,1649.0,1130.0,872.0,1315.0,1210.0,1234.0,1532.0,1807.0,607.0,741.0,1158.0,1154.0,1324.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,-650.9561777946051,6.130919380093575,-850.0667922091465,9.418968789766575,0.0715898495912552,427.1221316666664,122.61322631744856,353223500185930.8,0.7975699244829648,134.140522875817,61.888888888888886,0.1433522088429993,0.4175038643519136,-327.49499772930864,0.0244043207050177,1233,-1501.0229700037517,15.54988816986015,1211.5,1.0005555555555556,196.02941176470588,353223500185931.6,549.735357984115,-163.73529670430182,0.28042803659745646,0.2923414079229122,0.03889520877944326,0.005436964668094219,0.20409528907922914,0.19949478051391864,0.2597196199143469,4.18228051391863e-06,4.18228051391863e-06,4.18228051391863e-06,4.18228051391863e-06
789,2.281,1.161,0.68,0.558,0.391,0.537,13.383,16.069,0.613,0.643,1.86,1.317,0.796,0.091,0.016,0.367,0.828,0.304,0.02,0.013,0.021,0.018,0.02,0.02,0.197,0.156,0.018,0.018,0.093,0.091,0.017,0.009,0.006,0.019,0.019,0.019,1032.0,775.0,1244.0,975.0,909.0,1373.0,1249.0,982.0,1067.0,1075.0,1065.0,1148.0,1848.0,895.0,899.0,999.0,907.0,1229.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,-749.20408628542,8.207655218488235,-825.8159796614367,8.043946600460059,0.0832484642664591,782.720508093949,107.92470444743113,353223500185966.0,0.6571867302662068,175.70915032679738,46.490196078431374,-0.0403423841119682,0.6010018233534019,-1102.1588052632962,0.2441476564554013,2959,-1575.0200659468567,16.251601818948295,1092.8333333333333,1.001111111111111,222.19934640522877,353223500185966.7,890.6452125413801,-550.9573288034204,0.28032971962071684,0.3313849894256549,0.03788446487152588,0.006661004812575979,0.1527867978884615,0.3447069990508069,0.1265590914389436,4.163128007859987e-06,4.163128007859987e-06,4.163128007859987e-06,4.163128007859987e-06
790,2.375,1.206,0.967,0.498,0.134,0.932,19.69,19.142,0.829,0.871,1.49,1.192,0.55,0.095,0.014,0.267,0.736,0.147,0.02,0.014,0.018,0.017,0.021,0.019,0.185,0.172,0.019,0.019,0.087,0.088,0.019,0.005,0.004,0.02,0.02,0.019,1024.0,885.0,603.0,1068.0,920.0,1390.0,1121.0,1092.0,1237.0,1009.0,1178.0,1087.0,1211.0,595.0,998.0,911.0,1081.0,505.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,-667.9191484701872,5.119657266595017,-798.5697946263342,7.498338077202903,0.092788524892595,1312.6735664882044,134.44127298695494,353223500185972.44,0.7619772958039798,293.9084967320261,65.95751633986929,0.060831731702844,0.4979830449905203,-3101.687883438768,-0.1728985786503534,3597,-1466.4889430965213,12.61799534379792,995.2777777777778,1.0016666666666667,359.8660130718954,353223500185973.2,1447.1148394751594,-1550.9303910087092,0.27940738834668216,0.3040286560827843,0.05251404059611728,0.007738911245743599,0.14759209304382437,0.4068456197762349,0.08125856808030778,5.5277937469597135e-06,5.5277937469597135e-06,5.5277937469597135e-06,5.5277937469597135e-06
791,2.432,1.233,0.268,0.322,0.618,0.936,18.028,17.945,0.376,0.454,1.609,1.321,0.76,0.093,0.054,0.602,0.63,0.256,0.023,0.01,0.019,0.016,0.02,0.019,0.18,0.178,0.016,0.016,0.091,0.094,0.021,0.007,0.018,0.022,0.021,0.02,1587.0,166.0,1120.0,916.0,1637.0,1223.0,1327.0,1615.0,1328.0,1563.0,1243.0,2080.0,1311.0,641.0,2132.0,1768.0,1352.0,1751.0,1.0,1.03,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.01,1.01,-696.5710157768873,7.917176965730556,-821.1377370247617,9.075713298370838,0.0916797814104292,296.3036802252592,120.2204266353774,353223500185937.9,0.6605058840711946,90.61111111111111,52.80392156862745,0.0802123047258419,0.4779282186515853,-157.0879257719312,0.0621103189747367,1996,-1517.708752801649,16.992890264101394,1375.5555555555557,1.0044444444444445,143.41503267973857,353223500185938.56,416.5241068606366,-78.51290772647823,0.27907026168871363,0.3173224664306234,0.03883024918164207,0.022546596299017976,0.2513527957779411,0.26304362348854304,0.10688756763978893,4.175295610929255e-06,4.175295610929255e-06,4.175295610929255e-06,4.175295610929255e-06
792,2.629,1.163,0.438,0.524,0.055,0.811,16.175,18.429,0.528,0.585,1.698,1.37,0.868,0.074,0.041,0.416,0.772,0.309,0.021,0.014,0.018,0.018,0.019,0.019,0.176,0.166,0.018,0.017,0.087,0.089,0.017,0.016,0.016,0.02,0.02,0.019,1610.0,1697.0,1448.0,1809.0,1115.0,1870.0,1524.0,1599.0,1442.0,1830.0,1730.0,1920.0,643.0,1394.0,997.0,1529.0,1268.0,1764.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-713.7846187049623,6.7804702664888605,-834.3893081330771,8.506262860240255,0.0986597632699542,665.6065185841402,116.28539941732608,353223500185962.4,0.7168979481204678,154.90522875816993,53.01307189542484,0.053648593021499,0.5038298862399462,-796.7370136186097,0.122503069861953,299,-1548.1739268380393,15.286733126729116,1510.5,1.0005555555555554,207.91830065359477,353223500185963.06,781.8919180014663,-398.30725527437386,0.2787392396307226,0.34999435492975917,0.02983822841567071,0.016531991419493235,0.16773923001241914,0.31128530184997016,0.12459476460057095,4.032193029144691e-06,4.032193029144691e-06,4.032193029144691e-06,4.032193029144691e-06
793,2.276,1.036,0.736,0.424,0.44,0.573,21.523,17.04,0.372,0.439,1.578,1.484,0.813,0.081,0.077,0.668,0.2,0.28,0.022,0.013,0.023,0.018,0.02,0.02,0.182,0.166,0.015,0.015,0.094,0.097,0.023,0.013,0.015,0.021,0.02,0.019,1880.0,425.0,1405.0,1281.0,1295.0,1448.0,931.0,1545.0,1455.0,1567.0,1565.0,1581.0,1225.0,1044.0,544.0,1276.0,1079.0,1354.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,-695.3931804237012,8.523541796687358,-855.2709960239486,10.091797980508629,0.1012882149881786,330.8833517777226,124.26831607085116,29435291682165.16,0.7158939849399696,97.45424836601308,55.1437908496732,0.1318875187646903,0.4247027609550096,-196.1398595286654,-0.0021115199135035,3105,-1550.6641764476499,18.615339777195985,1272.2222222222222,1.001111111111111,152.59803921568627,29435291682165.875,455.15166784857377,-98.07098552428945,0.27829513985984994,0.38366430081546365,0.03822485653881003,0.03633720930232559,0.31523708849290255,0.09438236182422231,0.13213530655391123,4.719118091211116e-06,4.719118091211116e-06,4.719118091211116e-06,4.719118091211116e-06
